Image path,Label
./Dataset/cadeiras (505).jpeg,3
./Dataset/cadeiras (506).jpeg,3
./Dataset/cadeiras (507).jpeg,3
./Dataset/cadeiras (508).jpeg,3
./Dataset/cadeiras (509).jpeg,3
./Dataset/cadeiras (51).jpeg,3
./Dataset/cadeiras (510).jpeg,3
./Dataset/cadeiras (511).jpeg,3
./Dataset/cadeiras (512).jpeg,3
./Dataset/cadeiras (513).jpeg,3
./Dataset/cadeiras (514).jpeg,3
./Dataset/cadeiras (515).jpeg,3
./Dataset/cadeiras (516).jpeg,3
./Dataset/cadeiras (517).jpeg,3
./Dataset/cadeiras (518).jpeg,3
./Dataset/cadeiras (519).jpeg,3
./Dataset/cadeiras (52).jpeg,3
./Dataset/cadeiras (520).jpeg,3
./Dataset/cadeiras (521).jpeg,3
./Dataset/cadeiras (522).jpeg,3
./Dataset/cadeiras (523).jpeg,3
./Dataset/cadeiras (524).jpeg,3
./Dataset/cadeiras (525).jpeg,3
./Dataset/cadeiras (526).jpeg,3
./Dataset/cadeiras (527).jpeg,3
./Dataset/cadeiras (528).jpeg,3
./Dataset/cadeiras (529).jpeg,3
./Dataset/cadeiras (53).jpeg,3
./Dataset/cadeiras (530).jpeg,3
./Dataset/cadeiras (531).jpeg,3
./Dataset/cadeiras (532).jpeg,3
./Dataset/cadeiras (533).jpeg,3
./Dataset/cadeiras (534).jpeg,3
./Dataset/cadeiras (535).jpeg,3
./Dataset/cadeiras (536).jpeg,3
./Dataset/cadeiras (537).jpeg,3
./Dataset/cadeiras (538).jpeg,3
./Dataset/cadeiras (539).jpeg,3
./Dataset/cadeiras (54).jpeg,3
./Dataset/cadeiras (540).jpeg,3
./Dataset/cadeiras (541).jpeg,3
./Dataset/cadeiras (542).jpeg,3
./Dataset/cadeiras (543).jpeg,3
./Dataset/cadeiras (544).jpeg,3
./Dataset/cadeiras (545).jpeg,3
./Dataset/cadeiras (546).jpeg,3
./Dataset/cadeiras (547).jpeg,3
./Dataset/cadeiras (548).jpeg,3
./Dataset/cadeiras (549).jpeg,3
./Dataset/cadeiras (55).jpeg,3
./Dataset/cadeiras (550).jpeg,3
./Dataset/cadeiras (551).jpeg,3
./Dataset/cadeiras (552).jpeg,3
./Dataset/cadeiras (553).jpeg,3
./Dataset/cadeiras (554).jpeg,3
./Dataset/cadeiras (555).jpeg,3
./Dataset/cadeiras (556).jpeg,3
./Dataset/cadeiras (557).jpeg,3
./Dataset/cadeiras (558).jpeg,3
./Dataset/cadeiras (559).jpeg,3
./Dataset/cadeiras (56).jpeg,3
./Dataset/cadeiras (560).jpeg,3
./Dataset/cadeiras (561).jpeg,3
./Dataset/cadeiras (562).jpeg,3
./Dataset/cadeiras (563).jpeg,3
./Dataset/cadeiras (564).jpeg,3
./Dataset/cadeiras (565).jpeg,3
./Dataset/cadeiras (566).jpeg,3
./Dataset/cadeiras (567).jpeg,3
./Dataset/cadeiras (568).jpeg,3
./Dataset/cadeiras (569).jpeg,3
./Dataset/cadeiras (57).jpeg,3
./Dataset/cadeiras (570).jpeg,3
./Dataset/cadeiras (571).jpeg,3
./Dataset/cadeiras (572).jpeg,3
./Dataset/cadeiras (573).jpeg,3
./Dataset/cadeiras (574).jpeg,3
./Dataset/cadeiras (575).jpeg,3
./Dataset/cadeiras (576).jpeg,3
./Dataset/cadeiras (577).jpeg,3
./Dataset/cadeiras (578).jpeg,3
./Dataset/cadeiras (579).jpeg,3
./Dataset/cadeiras (58).jpeg,3
./Dataset/cadeiras (580).jpeg,3
./Dataset/cadeiras (581).jpeg,3
./Dataset/cadeiras (582).jpeg,3
./Dataset/cadeiras (583).jpeg,3
./Dataset/cadeiras (584).jpeg,3
./Dataset/cadeiras (585).jpeg,3
./Dataset/cadeiras (586).jpeg,3
./Dataset/cadeiras (587).jpeg,3
./Dataset/cadeiras (588).jpeg,3
./Dataset/cadeiras (589).jpeg,3
./Dataset/cadeiras (59).jpeg,3
./Dataset/cadeiras (590).jpeg,3
./Dataset/cadeiras (591).jpeg,3
./Dataset/cadeiras (592).jpeg,3
./Dataset/cadeiras (593).jpeg,3
./Dataset/cadeiras (594).jpeg,3
./Dataset/cadeiras (595).jpeg,3
./Dataset/cadeiras (596).jpeg,3
./Dataset/cadeiras (597).jpeg,3
./Dataset/cadeiras (598).jpeg,3
./Dataset/cadeiras (599).jpeg,3
./Dataset/cadeiras (6).jpeg,3
./Dataset/cadeiras (60).jpeg,3
./Dataset/cadeiras (600).jpeg,3
./Dataset/cadeiras (601).jpeg,3
./Dataset/cadeiras (602).jpeg,3
./Dataset/cadeiras (603).jpeg,3
./Dataset/cadeiras (604).jpeg,3
./Dataset/cadeiras (605).jpeg,3
./Dataset/cadeiras (606).jpeg,3
./Dataset/cadeiras (607).jpeg,3
./Dataset/cadeiras (608).jpeg,3
./Dataset/cadeiras (609).jpeg,3
./Dataset/cadeiras (61).jpeg,3
./Dataset/cadeiras (610).jpeg,3
./Dataset/cadeiras (611).jpeg,3
./Dataset/cadeiras (612).jpeg,3
./Dataset/cadeiras (613).jpeg,3
./Dataset/cadeiras (614).jpeg,3
./Dataset/cadeiras (615).jpeg,3
./Dataset/cadeiras (616).jpeg,3
./Dataset/cadeiras (617).jpeg,3
./Dataset/cadeiras (618).jpeg,3
./Dataset/cadeiras (619).jpeg,3
./Dataset/cadeiras (62).jpeg,3
./Dataset/cadeiras (620).jpeg,3
./Dataset/cadeiras (621).jpeg,3
./Dataset/cadeiras (622).jpeg,3
./Dataset/cadeiras (623).jpeg,3
./Dataset/cadeiras (624).jpeg,3
./Dataset/cadeiras (625).jpeg,3
./Dataset/cadeiras (626).jpeg,3
./Dataset/cadeiras (627).jpeg,3
./Dataset/cadeiras (628).jpeg,3
./Dataset/cadeiras (629).jpeg,3
./Dataset/cadeiras (63).jpeg,3
./Dataset/cadeiras (630).jpeg,3
./Dataset/cadeiras (631).jpeg,3
./Dataset/cadeiras (632).jpeg,3
./Dataset/cadeiras (633).jpeg,3
./Dataset/cadeiras (634).jpeg,3
./Dataset/cadeiras (635).jpeg,3
./Dataset/cadeiras (636).jpeg,3
./Dataset/cadeiras (637).jpeg,3
./Dataset/cadeiras (638).jpeg,3
./Dataset/cadeiras (639).jpeg,3
./Dataset/cadeiras (64).jpeg,3
./Dataset/cadeiras (640).jpeg,3
./Dataset/cadeiras (641).jpeg,3
./Dataset/cadeiras (642).jpeg,3
./Dataset/cadeiras (643).jpeg,3
./Dataset/cadeiras (644).jpeg,3
./Dataset/cadeiras (645).jpeg,3
./Dataset/cadeiras (646).jpeg,3
./Dataset/cadeiras (647).jpeg,3
./Dataset/cadeiras (648).jpeg,3
./Dataset/cadeiras (649).jpeg,3
./Dataset/cadeiras (65).jpeg,3
./Dataset/cadeiras (650).jpeg,3
./Dataset/cadeiras (651).jpeg,3
./Dataset/cadeiras (652).jpeg,3
./Dataset/cadeiras (653).jpeg,3
./Dataset/cadeiras (654).jpeg,3
./Dataset/cadeiras (655).jpeg,3
./Dataset/cadeiras (656).jpeg,3
./Dataset/cadeiras (657).jpeg,3
./Dataset/cadeiras (658).jpeg,3
./Dataset/cadeiras (659).jpeg,3
./Dataset/cadeiras (66).jpeg,3
./Dataset/cadeiras (660).jpeg,3
./Dataset/cadeiras (661).jpeg,3
./Dataset/cadeiras (662).jpeg,3
./Dataset/cadeiras (663).jpeg,3
./Dataset/cadeiras (664).jpeg,3
./Dataset/cadeiras (665).jpeg,3
./Dataset/cadeiras (666).jpeg,3
./Dataset/cadeiras (667).jpeg,3
./Dataset/cadeiras (668).jpeg,3
./Dataset/cadeiras (669).jpeg,3
./Dataset/cadeiras (67).jpeg,3
./Dataset/cadeiras (670).jpeg,3
./Dataset/cadeiras (671).jpeg,3
./Dataset/cadeiras (672).jpeg,3
./Dataset/cadeiras (673).jpeg,3
./Dataset/cadeiras (674).jpeg,3
./Dataset/cadeiras (675).jpeg,3
./Dataset/cadeiras (676).jpeg,3
./Dataset/cadeiras (677).jpeg,3
./Dataset/cadeiras (678).jpeg,3
./Dataset/cadeiras (68).jpeg,3
./Dataset/cadeiras (69).jpeg,3
./Dataset/cadeiras (7).jpeg,3
./Dataset/cadeiras (70).jpeg,3
./Dataset/cadeiras (71).jpeg,3
./Dataset/cadeiras (72).jpeg,3
./Dataset/cadeiras (73).jpeg,3
./Dataset/cadeiras (74).jpeg,3
./Dataset/cadeiras (75).jpeg,3
./Dataset/cadeiras (76).jpeg,3
./Dataset/cadeiras (77).jpeg,3
./Dataset/cadeiras (78).jpeg,3
./Dataset/cadeiras (79).jpeg,3
./Dataset/cadeiras (8).jpeg,3
./Dataset/cadeiras (80).jpeg,3
./Dataset/cadeiras (81).jpeg,3
./Dataset/cadeiras (82).jpeg,3
./Dataset/cadeiras (83).jpeg,3
./Dataset/cadeiras (84).jpeg,3
./Dataset/cadeiras (85).jpeg,3
./Dataset/cadeiras (86).jpeg,3
./Dataset/cadeiras (87).jpeg,3
./Dataset/cadeiras (88).jpeg,3
./Dataset/cadeiras (89).jpeg,3
./Dataset/cadeiras (9).jpeg,3
./Dataset/cadeiras (90).jpeg,3
./Dataset/cadeiras (91).jpeg,3
./Dataset/cadeiras (92).jpeg,3
./Dataset/cadeiras (93).jpeg,3
./Dataset/cadeiras (94).jpeg,3
./Dataset/cadeiras (95).jpeg,3
./Dataset/cadeiras (96).jpeg,3
./Dataset/cadeiras (97).jpeg,3
./Dataset/cadeiras (98).jpeg,3
./Dataset/cadeiras (99).jpeg,3
./Dataset/notebook (1).jpg,0
./Dataset/notebook (10).jpg,0
./Dataset/notebook (100).jpg,0
./Dataset/notebook (101).jpg,0
./Dataset/notebook (102).jpg,0
./Dataset/notebook (103).jpg,0
./Dataset/notebook (104).jpg,0
./Dataset/notebook (105).jpg,0
./Dataset/notebook (106).jpg,0
./Dataset/notebook (107).jpg,0
./Dataset/notebook (108).jpg,0
./Dataset/notebook (109).jpg,0
./Dataset/notebook (11).jpg,0
./Dataset/notebook (110).jpg,0
./Dataset/notebook (111).jpg,0
./Dataset/notebook (112).jpg,0
./Dataset/notebook (113).jpg,0
./Dataset/notebook (114).jpg,0
./Dataset/notebook (115).jpg,0
./Dataset/notebook (116).jpg,0
./Dataset/notebook (117).jpg,0
./Dataset/notebook (118).jpg,0
./Dataset/notebook (119).jpg,0
./Dataset/notebook (12).jpg,0
./Dataset/notebook (120).jpg,0
./Dataset/notebook (121).jpg,0
./Dataset/notebook (122).jpg,0
./Dataset/notebook (123).jpg,0
./Dataset/notebook (124).jpg,0
./Dataset/notebook (125).jpg,0
./Dataset/notebook (126).jpg,0
./Dataset/notebook (127).jpg,0
./Dataset/notebook (128).jpg,0
./Dataset/notebook (129).jpg,0
./Dataset/notebook (13).jpg,0
./Dataset/notebook (130).jpg,0
./Dataset/notebook (131).jpg,0
./Dataset/notebook (132).jpg,0
./Dataset/notebook (133).jpg,0
./Dataset/notebook (134).jpg,0
./Dataset/notebook (135).jpg,0
./Dataset/notebook (136).jpg,0
./Dataset/notebook (137).jpg,0
./Dataset/notebook (138).jpg,0
./Dataset/notebook (139).jpg,0
./Dataset/notebook (14).jpg,0
./Dataset/notebook (140).jpg,0
./Dataset/notebook (141).jpg,0
./Dataset/notebook (142).jpg,0
./Dataset/notebook (143).jpg,0
./Dataset/notebook (144).jpg,0
./Dataset/notebook (145).jpg,0
./Dataset/notebook (146).jpg,0
./Dataset/notebook (147).jpg,0
./Dataset/notebook (148).jpg,0
./Dataset/notebook (149).jpg,0
./Dataset/notebook (15).jpg,0
./Dataset/notebook (150).jpg,0
./Dataset/notebook (151).jpg,0
./Dataset/notebook (152).jpg,0
./Dataset/notebook (153).jpg,0
./Dataset/notebook (154).jpg,0
./Dataset/notebook (155).jpg,0
./Dataset/notebook (156).jpg,0
./Dataset/notebook (157).jpg,0
./Dataset/notebook (158).jpg,0
./Dataset/notebook (159).jpg,0
./Dataset/notebook (16).jpg,0
./Dataset/notebook (160).jpg,0
./Dataset/notebook (161).jpg,0
./Dataset/notebook (162).jpg,0
./Dataset/notebook (163).jpg,0
./Dataset/notebook (164).jpg,0
./Dataset/notebook (165).jpg,0
./Dataset/notebook (166).jpg,0
./Dataset/notebook (167).jpg,0
./Dataset/notebook (168).jpg,0
./Dataset/notebook (169).jpg,0
./Dataset/notebook (17).jpg,0
./Dataset/notebook (170).jpg,0
./Dataset/notebook (171).jpg,0
./Dataset/notebook (172).jpg,0
./Dataset/notebook (173).jpg,0
./Dataset/notebook (174).jpg,0
./Dataset/notebook (175).jpg,0
./Dataset/notebook (176).jpg,0
./Dataset/notebook (177).jpg,0
./Dataset/notebook (178).jpg,0
./Dataset/notebook (179).jpg,0
./Dataset/notebook (18).jpg,0
./Dataset/notebook (180).jpg,0
./Dataset/notebook (181).jpg,0
./Dataset/notebook (182).jpg,0
./Dataset/notebook (183).jpg,0
./Dataset/notebook (184).jpg,0
./Dataset/notebook (185).jpg,0
./Dataset/notebook (186).jpg,0
./Dataset/notebook (187).jpg,0
./Dataset/notebook (188).jpg,0
./Dataset/notebook (189).jpg,0
./Dataset/notebook (19).jpg,0
./Dataset/notebook (190).jpg,0
./Dataset/notebook (191).jpg,0
./Dataset/notebook (192).jpg,0
./Dataset/notebook (193).jpg,0
./Dataset/notebook (194).jpg,0
./Dataset/notebook (195).jpg,0
./Dataset/notebook (196).jpg,0
./Dataset/notebook (197).jpg,0
./Dataset/notebook (198).jpg,0
./Dataset/notebook (199).jpg,0
./Dataset/notebook (2).jpg,0
./Dataset/notebook (20).jpg,0
./Dataset/notebook (200).jpg,0
./Dataset/notebook (201).jpg,0
./Dataset/notebook (202).jpg,0
./Dataset/notebook (203).jpg,0
./Dataset/notebook (204).jpg,0
./Dataset/notebook (205).jpg,0
./Dataset/notebook (206).jpg,0
./Dataset/notebook (207).jpg,0
./Dataset/notebook (208).jpg,0
./Dataset/notebook (209).jpg,0
./Dataset/notebook (21).jpg,0
./Dataset/notebook (210).jpg,0
./Dataset/notebook (211).jpg,0
./Dataset/notebook (212).jpg,0
./Dataset/notebook (213).jpg,0
./Dataset/notebook (214).jpg,0
./Dataset/notebook (215).jpg,0
./Dataset/notebook (216).jpg,0
./Dataset/notebook (217).jpg,0
./Dataset/notebook (218).jpg,0
./Dataset/notebook (219).jpg,0
./Dataset/notebook (22).jpg,0
./Dataset/notebook (220).jpg,0
./Dataset/notebook (221).jpg,0
./Dataset/notebook (222).jpg,0
./Dataset/notebook (223).jpg,0
./Dataset/notebook (224).jpg,0
./Dataset/notebook (225).jpg,0
./Dataset/notebook (226).jpg,0
./Dataset/notebook (227).jpg,0
./Dataset/notebook (228).jpg,0
./Dataset/notebook (229).jpg,0
./Dataset/notebook (23).jpg,0
./Dataset/notebook (230).jpg,0
./Dataset/notebook (231).jpg,0
./Dataset/notebook (232).jpg,0
./Dataset/notebook (233).jpg,0
./Dataset/notebook (234).jpg,0
./Dataset/notebook (235).jpg,0
./Dataset/notebook (236).jpg,0
./Dataset/notebook (237).jpg,0
./Dataset/notebook (238).jpg,0
./Dataset/notebook (239).jpg,0
./Dataset/notebook (24).jpg,0
./Dataset/notebook (240).jpg,0
./Dataset/notebook (241).jpg,0
./Dataset/notebook (242).jpg,0
./Dataset/notebook (243).jpg,0
./Dataset/notebook (244).jpg,0
./Dataset/notebook (245).jpg,0
./Dataset/notebook (246).jpg,0
./Dataset/notebook (247).jpg,0
./Dataset/notebook (248).jpg,0
./Dataset/notebook (249).jpg,0
./Dataset/notebook (25).jpg,0
./Dataset/notebook (250).jpg,0
./Dataset/notebook (251).jpg,0
./Dataset/notebook (252).jpg,0
./Dataset/notebook (253).jpg,0
./Dataset/notebook (254).jpg,0
./Dataset/notebook (255).jpg,0
./Dataset/notebook (256).jpg,0
./Dataset/notebook (257).jpg,0
./Dataset/notebook (258).jpg,0
./Dataset/notebook (259).jpg,0
./Dataset/notebook (26).jpg,0
./Dataset/notebook (260).jpg,0
./Dataset/notebook (261).jpg,0
./Dataset/notebook (262).jpg,0
./Dataset/notebook (263).jpg,0
./Dataset/notebook (264).jpg,0
./Dataset/notebook (265).jpg,0
./Dataset/notebook (266).jpg,0
./Dataset/notebook (267).jpg,0
./Dataset/notebook (268).jpg,0
./Dataset/notebook (269).jpg,0
./Dataset/notebook (27).jpg,0
./Dataset/notebook (270).jpg,0
./Dataset/notebook (271).jpg,0
./Dataset/notebook (272).jpg,0
./Dataset/notebook (273).jpg,0
./Dataset/notebook (274).jpg,0
./Dataset/notebook (275).jpg,0
./Dataset/notebook (276).jpg,0
./Dataset/notebook (277).jpg,0
./Dataset/notebook (278).jpg,0
./Dataset/notebook (279).jpg,0
./Dataset/notebook (28).jpg,0
./Dataset/notebook (280).jpg,0
./Dataset/notebook (281).jpg,0
./Dataset/notebook (282).jpg,0
./Dataset/notebook (283).jpg,0
./Dataset/notebook (284).jpg,0
./Dataset/notebook (285).jpg,0
./Dataset/notebook (286).jpg,0
./Dataset/notebook (287).jpg,0
./Dataset/notebook (288).jpg,0
./Dataset/notebook (289).jpg,0
./Dataset/notebook (29).jpg,0
./Dataset/notebook (290).jpg,0
./Dataset/notebook (291).jpg,0
./Dataset/notebook (292).jpg,0
./Dataset/notebook (293).jpg,0
./Dataset/notebook (294).jpg,0
./Dataset/notebook (295).jpg,0
./Dataset/notebook (296).jpg,0
./Dataset/notebook (297).jpg,0
./Dataset/notebook (298).jpg,0
./Dataset/notebook (299).jpg,0
./Dataset/notebook (3).jpg,0
./Dataset/notebook (30).jpg,0
./Dataset/notebook (300).jpg,0
./Dataset/notebook (301).jpg,0
./Dataset/notebook (302).jpg,0
./Dataset/notebook (303).jpg,0
./Dataset/notebook (304).jpg,0
./Dataset/notebook (305).jpg,0
./Dataset/notebook (306).jpg,0
./Dataset/notebook (307).jpg,0
./Dataset/notebook (308).jpg,0
./Dataset/notebook (309).jpg,0
./Dataset/notebook (31).jpg,0
./Dataset/notebook (310).jpg,0
./Dataset/notebook (311).jpg,0
./Dataset/notebook (312).jpg,0
./Dataset/notebook (313).jpg,0
./Dataset/notebook (314).jpg,0
./Dataset/notebook (315).jpg,0
./Dataset/notebook (316).jpg,0
./Dataset/notebook (317).jpg,0
./Dataset/notebook (318).jpg,0
./Dataset/notebook (319).jpg,0
./Dataset/notebook (32).jpg,0
./Dataset/notebook (320).jpg,0
./Dataset/notebook (321).jpg,0
./Dataset/notebook (322).jpg,0
./Dataset/notebook (323).jpg,0
./Dataset/notebook (324).jpg,0
./Dataset/notebook (325).jpg,0
./Dataset/notebook (326).jpg,0
./Dataset/notebook (327).jpg,0
./Dataset/notebook (328).jpg,0
./Dataset/notebook (329).jpg,0
./Dataset/notebook (33).jpg,0
./Dataset/notebook (330).jpg,0
./Dataset/notebook (331).jpg,0
./Dataset/notebook (332).jpg,0
./Dataset/notebook (333).jpg,0
./Dataset/notebook (334).jpg,0
./Dataset/notebook (335).jpg,0
./Dataset/notebook (336).jpg,0
./Dataset/notebook (337).jpg,0
./Dataset/notebook (338).jpg,0
./Dataset/notebook (339).jpg,0
./Dataset/notebook (34).jpg,0
./Dataset/notebook (340).jpg,0
./Dataset/notebook (341).jpg,0
./Dataset/notebook (342).jpg,0
./Dataset/notebook (343).jpg,0
./Dataset/notebook (344).jpg,0
./Dataset/notebook (345).jpg,0
./Dataset/notebook (346).jpg,0
./Dataset/notebook (347).jpg,0
./Dataset/notebook (348).jpg,0
./Dataset/notebook (349).jpg,0
./Dataset/notebook (35).jpg,0
./Dataset/notebook (350).jpg,0
./Dataset/notebook (351).jpg,0
./Dataset/notebook (352).jpg,0
./Dataset/notebook (353).jpg,0
./Dataset/notebook (354).jpg,0
./Dataset/notebook (355).jpg,0
./Dataset/notebook (356).jpg,0
./Dataset/notebook (357).jpg,0
./Dataset/notebook (358).jpg,0
./Dataset/notebook (359).jpg,0
./Dataset/notebook (36).jpg,0
./Dataset/notebook (360).jpg,0
./Dataset/notebook (361).jpg,0
./Dataset/notebook (362).jpg,0
./Dataset/notebook (363).jpg,0
./Dataset/notebook (364).jpg,0
./Dataset/notebook (365).jpg,0
./Dataset/notebook (366).jpg,0
./Dataset/notebook (367).jpg,0
./Dataset/notebook (368).jpg,0
./Dataset/notebook (369).jpg,0
./Dataset/notebook (37).jpg,0
./Dataset/notebook (370).jpg,0
./Dataset/notebook (371).jpg,0
./Dataset/notebook (372).jpg,0
./Dataset/notebook (373).jpg,0
./Dataset/notebook (374).jpg,0
./Dataset/notebook (375).jpg,0
./Dataset/notebook (376).jpg,0
./Dataset/notebook (377).jpg,0
./Dataset/notebook (378).jpg,0
./Dataset/notebook (379).jpg,0
./Dataset/notebook (38).jpg,0
./Dataset/notebook (380).jpg,0
./Dataset/notebook (381).jpg,0
./Dataset/notebook (382).jpg,0
./Dataset/notebook (383).jpg,0
./Dataset/notebook (384).jpg,0
./Dataset/notebook (385).jpg,0
./Dataset/notebook (386).jpg,0
./Dataset/notebook (387).jpg,0
./Dataset/notebook (388).jpg,0
./Dataset/notebook (389).jpg,0
./Dataset/notebook (39).jpg,0
./Dataset/notebook (390).jpg,0
./Dataset/notebook (391).jpg,0
./Dataset/notebook (392).jpg,0
./Dataset/notebook (393).jpg,0
./Dataset/notebook (394).jpg,0
./Dataset/notebook (395).jpg,0
./Dataset/notebook (396).jpg,0
./Dataset/notebook (397).jpg,0
./Dataset/notebook (398).jpg,0
./Dataset/notebook (399).jpg,0
./Dataset/notebook (4).jpg,0
./Dataset/notebook (40).jpg,0
./Dataset/notebook (400).jpg,0
./Dataset/notebook (401).jpg,0
./Dataset/notebook (402).jpg,0
./Dataset/notebook (403).jpg,0
./Dataset/notebook (404).jpg,0
./Dataset/notebook (405).jpg,0
./Dataset/notebook (406).jpg,0
./Dataset/notebook (407).jpg,0
./Dataset/notebook (408).jpg,0
./Dataset/notebook (409).jpg,0
./Dataset/notebook (41).jpg,0
./Dataset/notebook (410).jpg,0
./Dataset/notebook (411).jpg,0
./Dataset/notebook (412).jpg,0
./Dataset/notebook (413).jpg,0
./Dataset/notebook (414).jpg,0
./Dataset/notebook (415).jpg,0
./Dataset/notebook (416).jpg,0
./Dataset/notebook (417).jpg,0
./Dataset/notebook (418).jpg,0
./Dataset/notebook (419).jpg,0
./Dataset/notebook (42).jpg,0
./Dataset/notebook (420).jpg,0
./Dataset/notebook (421).jpg,0
./Dataset/notebook (422).jpg,0
./Dataset/notebook (423).jpg,0
./Dataset/notebook (424).jpg,0
./Dataset/notebook (425).jpg,0
./Dataset/notebook (426).jpg,0
./Dataset/notebook (427).jpg,0
./Dataset/notebook (428).jpg,0
./Dataset/notebook (429).jpg,0
./Dataset/notebook (43).jpg,0
./Dataset/notebook (430).jpg,0
./Dataset/notebook (431).jpg,0
./Dataset/notebook (432).jpg,0
./Dataset/notebook (433).jpg,0
./Dataset/notebook (434).jpg,0
./Dataset/notebook (435).jpg,0
./Dataset/notebook (436).jpg,0
./Dataset/notebook (437).jpg,0
./Dataset/notebook (438).jpg,0
./Dataset/notebook (439).jpg,0
./Dataset/notebook (44).jpg,0
./Dataset/notebook (440).jpg,0
./Dataset/notebook (441).jpg,0
./Dataset/notebook (442).jpg,0
./Dataset/notebook (443).jpg,0
./Dataset/notebook (444).jpg,0
./Dataset/notebook (445).jpg,0
./Dataset/notebook (446).jpg,0
./Dataset/notebook (447).jpg,0
./Dataset/notebook (448).jpg,0
./Dataset/notebook (449).jpg,0
./Dataset/notebook (45).jpg,0
./Dataset/notebook (450).jpg,0
./Dataset/notebook (451).jpg,0
./Dataset/notebook (452).jpg,0
./Dataset/notebook (453).jpg,0
./Dataset/notebook (454).jpg,0
./Dataset/notebook (455).jpg,0
./Dataset/notebook (456).jpg,0
./Dataset/notebook (457).jpg,0
./Dataset/notebook (458).jpg,0
./Dataset/notebook (459).jpg,0
./Dataset/notebook (46).jpg,0
./Dataset/notebook (460).jpg,0
./Dataset/notebook (461).jpg,0
./Dataset/notebook (462).jpg,0
./Dataset/notebook (463).jpg,0
./Dataset/notebook (464).jpg,0
./Dataset/notebook (465).jpg,0
./Dataset/notebook (466).jpg,0
./Dataset/notebook (467).jpg,0
./Dataset/notebook (468).jpg,0
./Dataset/notebook (469).jpg,0
./Dataset/notebook (47).jpg,0
./Dataset/notebook (470).jpg,0
./Dataset/notebook (471).jpg,0
./Dataset/notebook (472).jpg,0
./Dataset/notebook (473).jpg,0
./Dataset/notebook (474).jpg,0
./Dataset/notebook (475).jpg,0
./Dataset/notebook (476).jpg,0
./Dataset/notebook (477).jpg,0
./Dataset/notebook (478).jpg,0
./Dataset/notebook (479).jpg,0
./Dataset/notebook (48).jpg,0
./Dataset/notebook (480).jpg,0
./Dataset/notebook (481).jpg,0
./Dataset/notebook (482).jpg,0
./Dataset/notebook (483).jpg,0
./Dataset/notebook (484).jpg,0
./Dataset/notebook (485).jpg,0
./Dataset/notebook (486).jpg,0
./Dataset/notebook (487).jpg,0
./Dataset/notebook (488).jpg,0
./Dataset/notebook (489).jpg,0
./Dataset/notebook (49).jpg,0
./Dataset/notebook (490).jpg,0
./Dataset/notebook (491).jpg,0
./Dataset/notebook (492).jpg,0
./Dataset/notebook (493).jpg,0
./Dataset/notebook (494).jpg,0
./Dataset/notebook (495).jpg,0
./Dataset/notebook (496).jpg,0
./Dataset/notebook (497).jpg,0
./Dataset/notebook (498).jpg,0
./Dataset/notebook (499).jpg,0
./Dataset/notebook (5).jpg,0
./Dataset/notebook (50).jpg,0
./Dataset/notebook (500).jpg,0
./Dataset/notebook (501).jpg,0
./Dataset/notebook (502).jpg,0
./Dataset/notebook (503).jpg,0
./Dataset/notebook (504).jpg,0
./Dataset/notebook (505).jpg,0
./Dataset/notebook (506).jpg,0
./Dataset/notebook (507).jpg,0
./Dataset/notebook (508).jpg,0
./Dataset/notebook (509).jpg,0
./Dataset/notebook (51).jpg,0
./Dataset/notebook (510).jpg,0
./Dataset/notebook (511).jpg,0
./Dataset/notebook (512).jpg,0
./Dataset/notebook (513).jpg,0
./Dataset/notebook (514).jpg,0
./Dataset/notebook (515).jpg,0
./Dataset/notebook (516).jpg,0
./Dataset/notebook (517).jpg,0
./Dataset/notebook (518).jpg,0
./Dataset/notebook (519).jpg,0
./Dataset/notebook (52).jpg,0
./Dataset/notebook (520).jpg,0
./Dataset/notebook (521).jpg,0
./Dataset/notebook (522).jpg,0
./Dataset/notebook (523).jpg,0
./Dataset/notebook (524).jpg,0
./Dataset/notebook (525).jpg,0
./Dataset/notebook (526).jpg,0
./Dataset/notebook (527).jpg,0
./Dataset/notebook (528).jpg,0
./Dataset/notebook (529).jpg,0
./Dataset/notebook (53).jpg,0
./Dataset/notebook (530).jpg,0
./Dataset/notebook (531).jpg,0
./Dataset/notebook (532).jpg,0
./Dataset/notebook (533).jpg,0
./Dataset/notebook (534).jpg,0
./Dataset/notebook (535).jpg,0
./Dataset/notebook (536).jpg,0
./Dataset/notebook (537).jpg,0
./Dataset/notebook (538).jpg,0
./Dataset/notebook (539).jpg,0
./Dataset/notebook (54).jpg,0
./Dataset/notebook (540).jpg,0
./Dataset/notebook (541).jpg,0
./Dataset/notebook (542).jpg,0
./Dataset/notebook (543).jpg,0
./Dataset/notebook (544).jpg,0
./Dataset/notebook (545).jpg,0
./Dataset/notebook (546).jpg,0
./Dataset/notebook (547).jpg,0
./Dataset/notebook (548).jpg,0
./Dataset/notebook (549).jpg,0
./Dataset/notebook (55).jpg,0
./Dataset/notebook (550).jpg,0
./Dataset/notebook (551).jpg,0
./Dataset/notebook (552).jpg,0
./Dataset/notebook (553).jpg,0
./Dataset/notebook (554).jpg,0
./Dataset/notebook (555).jpg,0
./Dataset/notebook (556).jpg,0
./Dataset/notebook (557).jpg,0
./Dataset/notebook (558).jpg,0
./Dataset/notebook (559).jpg,0
./Dataset/notebook (56).jpg,0
